code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.158872,0.036187,0.118449,0.157284,1770,11202.000,1.1
200,0.194038,0.041940,0.157951,0.192476,1770,9123.000,1.1
200,0.202794,0.043660,0.163350,0.201441,1770,8762.000,1.1
200,0.157555,0.035573,0.119043,0.157222,1770,11273.000,1.1
200,0.165260,0.038743,0.125049,0.164899,1770,10727.000,1.1
200,0.184824,0.059016,0.144592,0.183713,1770,9619.000,1.1
200,0.147105,0.030062,0.111866,0.146832,1770,12040.000,1.1
200,0.157152,0.034147,0.109146,0.155086,1770,11273.000,1.1
200,0.167813,0.034475,0.113830,0.167057,1770,10598.000,1.1
200,0.180857,0.057824,0.138613,0.179823,1770,9833.000,1.1
200,0.165578,0.034592,0.122688,0.165324,1770,10727.000,1.1
200,0.160565,0.030026,0.117139,0.160280,1770,11062.000,1.1
200,0.165859,0.040508,0.121017,0.165700,1770,10727.000,1.1
200,0.143847,0.033324,0.108259,0.143470,1770,12377.000,1.1
200,0.167737,0.034385,0.115410,0.166443,1770,10598.000,1.1
200,0.172138,0.033570,0.128616,0.170880,1770,10290.000,1.1
200,0.191284,0.028888,0.138439,0.190482,1770,9267.000,1.1
200,0.201921,0.029543,0.157223,0.201703,1770,8805.000,1.1
200,0.190598,0.035624,0.143562,0.190331,1770,9315.000,1.1
200,0.179505,0.030761,0.139796,0.179340,1770,9888.000,1.1
200,0.165575,0.035377,0.123283,0.165345,1770,10727.000,1.1
200,0.165774,0.034694,0.124589,0.164162,1770,10727.000,1.1
200,0.261538,0.032128,0.116782,0.260488,1770,6781.000,1.1
200,0.277572,0.033241,0.216240,0.277335,1770,6389.000,1.1
200,0.154001,0.034592,0.116748,0.152751,1770,11493.000,1.1
200,0.146513,0.035089,0.110773,0.145196,1770,12123.000,1.1
200,0.152677,0.035838,0.112825,0.151386,1770,11644.000,1.1
200,0.183884,0.039789,0.130923,0.182912,1770,9672.000,1.1
200,0.175138,0.030493,0.131607,0.173387,1770,10114.000,1.1
200,0.145681,0.034079,0.111128,0.144902,1770,12206.000,1.1
200,0.164779,0.033272,0.115147,0.161461,1770,10792.000,1.1
200,0.158911,0.035385,0.118469,0.157938,1770,11202.000,1.1
200,0.184057,0.061873,0.137819,0.182772,1770,9619.000,1.1
200,0.154473,0.037303,0.115319,0.153516,1770,11493.000,1.1
200,0.152435,0.034770,0.118214,0.150874,1770,11644.000,1.1
200,0.186236,0.040092,0.145939,0.185133,1770,9516.000,1.1
200,0.159716,0.039203,0.112314,0.158651,1770,11132.000,1.1
200,0.178381,0.029539,0.141098,0.177294,1770,9943.000,1.1
200,0.184092,0.043617,0.149758,0.182219,1770,9619.000,1.1
200,0.157242,0.035279,0.121467,0.156967,1770,11273.000,1.1
200,0.196699,0.056390,0.152570,0.191226,1770,9030.000,1.1
200,0.181625,0.042003,0.145185,0.180717,1770,9779.000,1.1
200,0.142850,0.031038,0.107307,0.142016,1770,12464.000,1.1
200,0.181715,0.035925,0.140552,0.180765,1770,9779.000,1.1
200,0.148230,0.032390,0.111911,0.147201,1770,11959.000,1.1
200,0.160757,0.030456,0.113443,0.158395,1770,11062.000,1.1
200,0.162878,0.039947,0.123230,0.162674,1770,10925.000,1.1
200,0.169828,0.031497,0.118184,0.168829,1770,10473.000,1.1
200,0.184225,0.039505,0.129702,0.183293,1770,9619.000,1.1
200,0.143584,0.031107,0.106159,0.140101,1770,12377.000,1.1
200,0.166732,0.034584,0.131210,0.165731,1770,10662.000,1.1
200,0.244216,0.032665,0.142187,0.240996,1770,7254.000,1.1
200,0.204777,0.053169,0.165210,0.199535,1770,8676.000,1.1
200,0.152999,0.034655,0.111004,0.152043,1770,11644.000,1.1
200,0.156770,0.031773,0.108912,0.155875,1770,11346.000,1.1
200,0.151796,0.032574,0.112281,0.151119,1770,11721.000,1.1
200,0.172668,0.045415,0.125825,0.172467,1770,10290.000,1.1
200,0.163832,0.034012,0.125388,0.162684,1770,10858.000,1.1
200,0.170503,0.036340,0.121391,0.168969,1770,10411.000,1.1
200,0.164086,0.033769,0.118096,0.163888,1770,10792.000,1.1
200,0.179676,0.033339,0.140280,0.178701,1770,9888.000,1.1
200,0.167219,0.037485,0.127846,0.165580,1770,10598.000,1.1
200,0.180907,0.033941,0.124233,0.179299,1770,9833.000,1.1
200,0.213607,0.034687,0.176274,0.212595,1770,8309.000,1.1
200,0.159856,0.030140,0.118848,0.158459,1770,11132.000,1.1
200,0.162422,0.028959,0.117254,0.161458,1770,10925.000,1.1
200,0.182034,0.044157,0.138616,0.177967,1770,9725.000,1.1
200,0.151488,0.032160,0.111636,0.150237,1770,11721.000,1.1
200,0.157510,0.031683,0.114522,0.155470,1770,11273.000,1.1
200,0.165805,0.039563,0.120185,0.162977,1770,10727.000,1.1
200,0.177794,0.050378,0.138225,0.176598,1770,10000.000,1.1
200,0.208027,0.030053,0.139575,0.205961,1770,8509.000,1.1
200,0.156350,0.029855,0.119924,0.156151,1770,11346.000,1.1
200,0.154765,0.034785,0.117643,0.153712,1770,11493.000,1.1
200,0.155211,0.034995,0.114391,0.154238,1770,11419.000,1.1
200,0.183551,0.034941,0.123412,0.183307,1770,9672.000,1.1
200,0.162993,0.032342,0.122789,0.162148,1770,10925.000,1.1
200,0.170529,0.032270,0.108474,0.169848,1770,10411.000,1.1
200,0.174882,0.031106,0.115699,0.163258,1770,10172.000,1.1
200,0.203493,0.085366,0.166725,0.203301,1770,8719.000,1.1
200,0.171533,0.045367,0.129725,0.169930,1770,10350.000,1.1
200,0.153737,0.034150,0.118351,0.153548,1770,11568.000,1.1
200,0.188922,0.042533,0.147243,0.188745,1770,9414.000,1.1
200,0.177189,0.030149,0.132755,0.176008,1770,10000.000,1.1
200,0.159321,0.039608,0.114718,0.157734,1770,11132.000,1.1
200,0.163968,0.034564,0.120492,0.163716,1770,10858.000,1.1
200,0.160859,0.035544,0.118164,0.158744,1770,11062.000,1.1
200,0.157561,0.029272,0.115787,0.157314,1770,11273.000,1.1
200,0.155198,0.027954,0.118250,0.154245,1770,11419.000,1.1
200,0.150968,0.036927,0.113998,0.148646,1770,11800.000,1.1
200,0.163313,0.033589,0.125682,0.161949,1770,10858.000,1.1
200,0.170032,0.040821,0.133198,0.168959,1770,10411.000,1.1
200,0.155575,0.036334,0.114171,0.154675,1770,11419.000,1.1
200,0.173248,0.036909,0.136735,0.172452,1770,10231.000,1.1
200,0.148807,0.033188,0.109546,0.147914,1770,11959.000,1.1
200,0.142046,0.033429,0.108091,0.141151,1770,12464.000,1.1
200,0.150763,0.034669,0.108430,0.149225,1770,11800.000,1.1
200,0.153793,0.033946,0.107784,0.149099,1770,11568.000,1.1
200,0.167734,0.033462,0.121056,0.165560,1770,10598.000,1.1
200,0.178307,0.030103,0.141302,0.177251,1770,9943.000,1.1
200,0.155956,0.033191,0.113024,0.154856,1770,11419.000,1.1
200,0.186882,0.040525,0.127384,0.184988,1770,9516.000,1.1
200,0.165800,0.033064,0.122864,0.164571,1770,10727.000,1.1
200,0.149212,0.034729,0.111157,0.148431,1770,11879.000,1.1
200,0.158138,0.042281,0.115865,0.156091,1770,11202.000,1.1
200,0.198586,0.055692,0.143966,0.197599,1770,8939.000,1.1
200,0.157258,0.033934,0.117824,0.156229,1770,11273.000,1.1
200,0.152779,0.035630,0.114513,0.151400,1770,11644.000,1.1
200,0.167172,0.035514,0.114577,0.164249,1770,10598.000,1.1
200,0.162012,0.033238,0.123037,0.160745,1770,10925.000,1.1
200,0.143107,0.036582,0.106971,0.142268,1770,12377.000,1.1
200,0.162934,0.034923,0.117290,0.161139,1770,10925.000,1.1
200,0.167334,0.029215,0.128965,0.164273,1770,10598.000,1.1
200,0.161034,0.033931,0.116771,0.158994,1770,10993.000,1.1
200,0.167709,0.034159,0.129072,0.165774,1770,10598.000,1.1
200,0.156725,0.035474,0.114053,0.155893,1770,11346.000,1.1
200,0.160111,0.037592,0.122043,0.158896,1770,11062.000,1.1
200,0.178841,0.054427,0.132360,0.178552,1770,9943.000,1.1
200,0.158765,0.036895,0.119714,0.157832,1770,11202.000,1.1
200,0.191566,0.033345,0.149884,0.190647,1770,9267.000,1.1
200,0.176884,0.033065,0.128987,0.176028,1770,10056.000,1.1
200,0.180611,0.049457,0.142015,0.178136,1770,9833.000,1.1
200,0.151234,0.030377,0.114092,0.149393,1770,11721.000,1.1
200,0.167358,0.039993,0.124085,0.167127,1770,10598.000,1.1
200,0.160649,0.033802,0.117916,0.160522,1770,11062.000,1.1
200,0.168576,0.039672,0.125315,0.168423,1770,10535.000,1.1
200,0.170419,0.031595,0.124606,0.169440,1770,10411.000,1.1
200,0.153257,0.035428,0.114766,0.153119,1770,11568.000,1.1
200,0.166048,0.033099,0.120760,0.164973,1770,10662.000,1.1
200,0.161662,0.038055,0.113303,0.161484,1770,10993.000,1.1
200,0.173696,0.033611,0.122664,0.173344,1770,10231.000,1.1
200,0.166610,0.035593,0.124155,0.166413,1770,10662.000,1.1
200,0.163610,0.034837,0.125169,0.161449,1770,10858.000,1.1
200,0.166934,0.048103,0.127869,0.166055,1770,10662.000,1.1
200,0.157630,0.030607,0.115899,0.157454,1770,11273.000,1.1
200,0.156312,0.037138,0.115993,0.154353,1770,11346.000,1.1
200,0.191987,0.033668,0.150027,0.190821,1770,9267.000,1.1
200,0.148380,0.028066,0.106389,0.148238,1770,11959.000,1.1
200,0.186876,0.058463,0.150898,0.186709,1770,9516.000,1.1
200,0.172088,0.030819,0.113546,0.171948,1770,10290.000,1.1
200,0.163549,0.030163,0.119551,0.162688,1770,10858.000,1.1
200,0.160456,0.038163,0.124363,0.160118,1770,11062.000,1.1
200,0.191795,0.039848,0.129243,0.191476,1770,9267.000,1.1
200,0.159885,0.034439,0.115048,0.159747,1770,11132.000,1.1
200,0.149441,0.034912,0.110686,0.147541,1770,11879.000,1.1
200,0.158136,0.037300,0.114760,0.157918,1770,11202.000,1.1
200,0.153782,0.031529,0.110912,0.153018,1770,11568.000,1.1
200,0.155336,0.036087,0.111656,0.153545,1770,11419.000,1.1
200,0.171408,0.033995,0.126410,0.168697,1770,10350.000,1.1
200,0.174844,0.029334,0.131017,0.174754,1770,10172.000,1.1
200,0.149259,0.034511,0.110823,0.149197,1770,11879.000,1.1
200,0.177500,0.035873,0.127218,0.174594,1770,10000.000,1.1
200,0.172843,0.034863,0.136144,0.172704,1770,10290.000,1.1
200,0.154983,0.037361,0.114210,0.154899,1770,11493.000,1.1
200,0.150150,0.032220,0.109090,0.150019,1770,11800.000,1.1
200,0.198295,0.036547,0.158418,0.196171,1770,8939.000,1.1
200,0.177325,0.033522,0.132168,0.176026,1770,10000.000,1.1
200,0.149915,0.027492,0.105729,0.149651,1770,11879.000,1.1
200,0.167312,0.038020,0.122835,0.167128,1770,10598.000,1.1
200,0.183598,0.031551,0.117970,0.183481,1770,9672.000,1.1
200,0.201196,0.036408,0.116746,0.201016,1770,8805.000,1.1
200,0.166640,0.044104,0.123451,0.164523,1770,10662.000,1.1
200,0.163962,0.032352,0.121373,0.163754,1770,10858.000,1.1
200,0.181329,0.038923,0.119551,0.181262,1770,9779.000,1.1
200,0.161357,0.032706,0.117371,0.161099,1770,10993.000,1.1
200,0.204866,0.039031,0.164592,0.202921,1770,8676.000,1.1
200,0.181119,0.052440,0.143099,0.180067,1770,9779.000,1.1
200,0.146849,0.031784,0.107806,0.146588,1770,12123.000,1.1
200,0.174141,0.032852,0.131139,0.171263,1770,10172.000,1.1
200,0.171433,0.033161,0.118511,0.170040,1770,10350.000,1.1
200,0.158385,0.030699,0.116614,0.157318,1770,11202.000,1.1
200,0.164968,0.032481,0.115080,0.164760,1770,10792.000,1.1
200,0.183222,0.050362,0.142367,0.182214,1770,9672.000,1.1
200,0.177886,0.049760,0.144013,0.176913,1770,10000.000,1.1
200,0.179388,0.034413,0.125690,0.179199,1770,9888.000,1.1
200,0.199178,0.037179,0.145503,0.197441,1770,8894.000,1.1
200,0.192588,0.040727,0.147659,0.191737,1770,9218.000,1.1
200,0.165120,0.034035,0.128288,0.163980,1770,10727.000,1.1
200,0.221564,0.042898,0.175676,0.220647,1770,8009.000,1.1
200,0.207649,0.036009,0.132486,0.206767,1770,8550.000,1.1
200,0.177903,0.041531,0.143492,0.176909,1770,10000.000,1.1
200,0.205790,0.035159,0.171196,0.204856,1770,8634.000,1.1
200,0.166142,0.038289,0.120813,0.164846,1770,10662.000,1.1
200,0.154884,0.030343,0.104240,0.152595,1770,11493.000,1.1
200,0.179817,0.034306,0.130151,0.178646,1770,9888.000,1.1
200,0.171628,0.035420,0.121694,0.168987,1770,10350.000,1.1
200,0.186650,0.043445,0.128999,0.186432,1770,9516.000,1.1
200,0.180695,0.037730,0.136727,0.175491,1770,9833.000,1.1
200,0.151492,0.031719,0.110979,0.151189,1770,11721.000,1.1
200,0.208456,0.039785,0.162937,0.208294,1770,8509.000,1.1
200,0.153840,0.031167,0.113373,0.152663,1770,11568.000,1.1
200,0.176394,0.034627,0.133620,0.176214,1770,10056.000,1.1
200,0.188234,0.034892,0.146997,0.186493,1770,9414.000,1.1
200,0.155711,0.037102,0.112607,0.155597,1770,11419.000,1.1
200,0.169904,0.045485,0.131871,0.169822,1770,10473.000,1.1
200,0.170165,0.038269,0.119227,0.169282,1770,10411.000,1.1
200,0.164292,0.035817,0.122049,0.160032,1770,10792.000,1.1
200,0.183476,0.038162,0.127771,0.183167,1770,9672.000,1.1
200,0.172169,0.043075,0.127577,0.171255,1770,10290.000,1.1
200,0.195430,0.052080,0.157008,0.194360,1770,9076.000,1.1
200,0.168345,0.035182,0.126829,0.167379,1770,10535.000,1.1
200,0.187664,0.042247,0.147140,0.186157,1770,9465.000,1.1
200,0.155878,0.034621,0.109137,0.150729,1770,11419.000,1.1
200,0.166672,0.031268,0.113008,0.165686,1770,10662.000,1.1
200,0.174027,0.035291,0.126876,0.173143,1770,10172.000,1.1
200,0.173119,0.033533,0.124382,0.172310,1770,10231.000,1.1
200,0.160694,0.034777,0.124919,0.159746,1770,11062.000,1.1
200,0.160238,0.037656,0.122310,0.159221,1770,11062.000,1.1
200,0.181224,0.036099,0.139112,0.180320,1770,9779.000,1.1
200,0.171897,0.050220,0.131807,0.170207,1770,10350.000,1.1
200,0.147440,0.030576,0.111348,0.146416,1770,12040.000,1.1
200,0.208886,0.029218,0.127701,0.200333,1770,8509.000,1.1
200,0.167574,0.041502,0.133086,0.166218,1770,10598.000,1.1
200,0.185152,0.041357,0.132967,0.184919,1770,9567.000,1.1
200,0.162414,0.032092,0.125122,0.161322,1770,10925.000,1.1
200,0.197596,0.046471,0.140668,0.196671,1770,8984.000,1.1
200,0.149502,0.035298,0.108981,0.148690,1770,11879.000,1.1
200,0.156428,0.031366,0.115293,0.153522,1770,11346.000,1.1
200,0.154195,0.031099,0.110064,0.153946,1770,11493.000,1.1
200,0.155446,0.038348,0.116889,0.154669,1770,11419.000,1.1
200,0.146657,0.029438,0.105901,0.145465,1770,12123.000,1.1
200,0.151780,0.033438,0.109912,0.149973,1770,11721.000,1.1
200,0.166429,0.033825,0.121341,0.165390,1770,10662.000,1.1
200,0.147139,0.032406,0.111710,0.145371,1770,12040.000,1.1
200,0.164969,0.037696,0.120364,0.164782,1770,10792.000,1.1
200,0.154119,0.032580,0.114999,0.153114,1770,11493.000,1.1
200,0.159970,0.039607,0.119716,0.158910,1770,11132.000,1.1
200,0.159141,0.035161,0.118508,0.158069,1770,11132.000,1.1
200,0.182522,0.064720,0.139568,0.180782,1770,9725.000,1.1
200,0.156084,0.032855,0.112295,0.155076,1770,11346.000,1.1
200,0.203803,0.039520,0.110749,0.161818,1770,8719.000,1.1
200,0.175647,0.032333,0.127845,0.174597,1770,10114.000,1.1
200,0.160245,0.047846,0.126231,0.159087,1770,11062.000,1.1
200,0.166956,0.038219,0.124646,0.165983,1770,10662.000,1.1
200,0.166515,0.040274,0.126423,0.165894,1770,10662.000,1.1
200,0.187829,0.053922,0.145056,0.185693,1770,9465.000,1.1
200,0.142503,0.033421,0.108336,0.141313,1770,12464.000,1.1
200,0.171842,0.041363,0.126614,0.170512,1770,10350.000,1.1
200,0.164165,0.034267,0.129989,0.163162,1770,10792.000,1.1
200,0.156672,0.031706,0.109303,0.155616,1770,11346.000,1.1
200,0.166770,0.030130,0.124186,0.165545,1770,10662.000,1.1
200,0.177438,0.050168,0.138414,0.176590,1770,10000.000,1.1
200,0.157950,0.036817,0.114656,0.156382,1770,11273.000,1.1
200,0.156439,0.029496,0.118359,0.155139,1770,11346.000,1.1
200,0.181481,0.042403,0.121474,0.181231,1770,9779.000,1.1
200,0.164810,0.034813,0.120311,0.163669,1770,10792.000,1.1
200,0.210054,0.032422,0.173700,0.208994,1770,8428.000,1.1
200,0.173557,0.030840,0.122326,0.172558,1770,10231.000,1.1
200,0.185795,0.046082,0.142042,0.184766,1770,9567.000,1.1
200,0.167034,0.037095,0.129013,0.166045,1770,10598.000,1.1
200,0.155369,0.037429,0.117799,0.154407,1770,11419.000,1.1
200,0.171239,0.038171,0.130939,0.168707,1770,10350.000,1.1
200,0.154162,0.031243,0.115808,0.152831,1770,11493.000,1.1
200,0.165925,0.031072,0.116689,0.165088,1770,10727.000,1.1
200,0.162155,0.039270,0.120138,0.161149,1770,10925.000,1.1
200,0.176365,0.050300,0.131060,0.175103,1770,10056.000,1.1
200,0.146905,0.030074,0.109008,0.145628,1770,12123.000,1.1
200,0.156099,0.036639,0.118029,0.155157,1770,11346.000,1.1
200,0.158727,0.035994,0.110071,0.155844,1770,11202.000,1.1
200,0.151560,0.031222,0.117351,0.150396,1770,11721.000,1.1
200,0.161997,0.041610,0.120950,0.161122,1770,10993.000,1.1
200,0.172145,0.034279,0.128861,0.171908,1770,10290.000,1.1
200,0.157353,0.038001,0.122786,0.155902,1770,11273.000,1.1
200,0.175497,0.039998,0.130974,0.174290,1770,10114.000,1.1
200,0.183277,0.037320,0.127068,0.183105,1770,9672.000,1.1
200,0.165733,0.033684,0.122387,0.165397,1770,10727.000,1.1
200,0.173419,0.049849,0.130955,0.173148,1770,10231.000,1.1
200,0.165803,0.034033,0.118106,0.164472,1770,10727.000,1.1
200,0.164886,0.028824,0.123135,0.162977,1770,10792.000,1.1
200,0.174002,0.032607,0.133312,0.173025,1770,10172.000,1.1
200,0.164162,0.032487,0.114935,0.164002,1770,10792.000,1.1
200,0.157510,0.033935,0.117057,0.156683,1770,11273.000,1.1
200,0.173284,0.037542,0.133956,0.171146,1770,10231.000,1.1
200,0.156684,0.035758,0.111550,0.155671,1770,11346.000,1.1
200,0.165966,0.036277,0.125777,0.165061,1770,10727.000,1.1
200,0.152728,0.032482,0.109456,0.150494,1770,11644.000,1.1
200,0.158919,0.035017,0.113601,0.156008,1770,11202.000,1.1
200,0.163863,0.042694,0.120421,0.160529,1770,10858.000,1.1
200,0.177403,0.038883,0.131320,0.176101,1770,10000.000,1.1
200,0.144640,0.028736,0.104964,0.143472,1770,12291.000,1.1
200,0.179466,0.034989,0.127519,0.177515,1770,9888.000,1.1
200,0.154538,0.034093,0.114908,0.153627,1770,11493.000,1.1
200,0.174533,0.035972,0.132806,0.173702,1770,10172.000,1.1
200,0.162583,0.034981,0.117380,0.161306,1770,10925.000,1.1
200,0.154812,0.035883,0.114266,0.151578,1770,11493.000,1.1
200,0.193620,0.049129,0.145784,0.192535,1770,9170.000,1.1
200,21.219021,21.038699,21.180521,21.217655,1770,83.000,1.1
200,0.202574,0.075516,0.159373,0.201676,1770,8762.000,1.1
200,0.206229,0.053162,0.133037,0.205374,1770,8592.000,1.1
200,0.154991,0.039764,0.116000,0.153353,1770,11493.000,1.1
200,0.155221,0.035420,0.108217,0.153472,1770,11419.000,1.1
200,0.165995,0.034166,0.123757,0.165105,1770,10727.000,1.1
200,0.161915,0.031806,0.122325,0.160103,1770,10993.000,1.1
200,0.187927,0.047315,0.146795,0.187183,1770,9465.000,1.1
200,0.160538,0.035243,0.123030,0.157943,1770,11062.000,1.1
