code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.603632,0.045425,0.157285,0.224889,651997,1081255.000,2
200,0.620276,0.041361,0.146082,0.217204,657919,1061159.000,2
200,0.550991,0.037150,0.138447,0.208345,651748,1184996.000,2
200,0.578587,0.039012,0.144895,0.216136,651657,1127434.000,2
200,0.564801,0.050136,0.152973,0.227514,657948,1166574.000,2
200,0.746190,0.050973,0.165419,0.356157,668243,895768.000,2
200,0.586730,0.042987,0.152029,0.235894,654601,1117066.000,2
200,0.572799,0.046254,0.147214,0.219732,665385,1163260.000,2
200,0.631999,0.039924,0.144959,0.212684,657804,1042478.000,2
200,0.565353,0.039540,0.151134,0.218905,655517,1160207.000,2
200,0.597372,0.041438,0.146889,0.217832,665384,1114546.000,2
200,0.617747,0.043198,0.142522,0.231838,665387,1078423.000,2
200,0.727056,0.070671,0.182057,0.281891,665384,915246.000,2
200,0.730832,0.052116,0.169343,0.256040,668863,916250.000,2
200,0.641325,0.044259,0.161695,0.232893,668838,1043429.000,2
200,0.621203,0.045062,0.162739,0.240390,654602,1054109.000,2
200,0.668892,0.047951,0.174807,0.246868,654632,979988.000,2
200,0.615364,0.064034,0.169161,0.243262,651594,1059502.000,2
200,0.818529,0.052440,0.164519,0.313849,665424,813476.000,2
200,0.920079,0.043329,0.209941,0.279794,668838,726997.000,2
200,0.592643,0.051090,0.163697,0.234921,651655,1100768.000,2
200,0.698667,0.051161,0.170162,0.250968,654201,937250.000,2
200,0.684202,0.057339,0.208976,0.279672,654649,957089.000,2
200,0.643487,0.055197,0.167483,0.235173,657904,1023178.000,2
200,0.549021,0.037427,0.137845,0.203777,665384,1211992.000,2
200,0.780638,0.081285,0.192100,0.400206,651268,834958.000,2
200,0.622346,0.049378,0.163542,0.244777,651656,1047678.000,2
200,0.639693,0.046011,0.176761,0.261403,665704,1041790.000,2
200,0.542744,0.040129,0.145717,0.212780,651881,1202732.000,2
200,0.582829,0.043684,0.152320,0.217335,654927,1125304.000,2
200,0.592514,0.037135,0.153187,0.228005,654299,1105234.000,2
200,0.661432,0.070148,0.174277,0.258276,655117,991099.000,2
200,0.911019,0.066649,0.251872,0.332488,654832,718805.000,2
200,0.727784,0.067882,0.187372,0.274968,654604,900418.000,2
200,0.871946,0.064743,0.197176,0.408996,651382,747855.000,2
200,0.635463,0.044196,0.156953,0.236024,665382,1047845.000,2
200,0.792387,0.063398,0.189836,0.376530,655173,827238.000,2
200,0.588668,0.055653,0.159473,0.228999,665385,1131607.000,2
200,0.660219,0.043508,0.154718,0.246025,651398,986966.000,2
200,0.652315,0.047043,0.234484,0.301865,651990,999984.000,2
200,0.566232,0.042559,0.152904,0.230254,651346,1150787.000,2
200,0.624226,0.052070,0.152411,0.225705,665392,1066333.000,2
200,0.742407,0.061452,0.201508,0.288852,655276,883121.000,2
200,0.634265,0.054799,0.163154,0.249957,654914,1032987.000,2
200,0.700939,0.066331,0.198393,0.282176,665386,950551.000,2
200,0.644596,0.045548,0.178426,0.245968,668830,1038555.000,2
200,0.864270,0.052804,0.198521,0.379987,654534,757562.000,2
200,0.619211,0.042422,0.190264,0.274369,648526,1047699.000,2
200,0.751436,0.054059,0.188000,0.271393,654908,872047.000,2
200,0.699116,0.071415,0.215817,0.300848,648524,927788.000,2
200,0.701038,0.051215,0.171445,0.274652,652015,930121.000,2
200,0.613319,0.043210,0.195768,0.265433,655112,1068698.000,2
200,0.709620,0.110953,0.237486,0.324542,655245,924181.000,2
200,0.661380,0.057531,0.162653,0.229944,655475,991641.000,2
200,0.614042,0.054429,0.171304,0.250377,652002,1061892.000,2
200,0.755311,0.050939,0.174768,0.259950,668830,885867.000,2
200,0.568080,0.041559,0.148415,0.220841,668340,1176654.000,2
200,0.661452,0.051620,0.162033,0.233336,665529,1006851.000,2
200,0.703976,0.045932,0.211349,0.326386,654274,930688.000,2
200,0.673570,0.048348,0.200815,0.280117,654982,973227.000,2
200,0.613648,0.050783,0.157462,0.230924,668347,1090288.000,2
200,0.700709,0.060316,0.185842,0.270798,654831,935472.000,2
200,0.643653,0.061236,0.188652,0.260363,658046,1023399.000,2
200,1.831883,0.045232,0.205650,0.281364,665390,363402.000,2
